取引No,来店日,来店時間,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ),QR決済(Airペイ QR),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券内訳,売掛内訳,金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),まとめ買い割引(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,リソース名,ID,カテゴリー名,メニュー名,種別１,種別２,価格,注文数量,個別割引/割増数量,個別割引/割増単価,単位,個別割引/割増合計額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額
HD0020260211190829488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCF9B798D35849D7805249CDB95952DB,"ビール","メガビール","","",1045,4,0,0,-,0,"",0,0,0,0
HD0020260211190829488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCF9B798D35849D7805249CDB95952DB,"串焼き","焼き鳥【ぼんじり】","塩","",308,4,0,0,-,0,"",0,0,0,0
HD0020260211190829488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCF9B798D35849D7805249CDB95952DB,"串焼き","焼き鳥【ささみ】","","",308,4,0,0,-,0,"",0,0,0,0
HD0020260211190829488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCF9B798D35849D7805249CDB95952DB,"単品料理","よだれ鶏","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,2026/02/11,19:47:00,2026/02/11,21:43:34,13610,13610,1237,0,13610,1237,13610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,01:56:34,"T3",0001,"菊地悠愛","未設定",7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","黒チーズ","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"ビール","生ビール","生ジョッキ","",660,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"単品料理","梅水晶","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"日本酒","忠愛【辛口純米】","","",1320,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","豚しそ巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"単品料理","焼きおにぎり","","",418,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"日本酒","仙禽【モダン無垢】","","",1210,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"日本酒","鳳凰美田【剱】","","",1320,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"単品料理","きつね納豆","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","レタス巻き","レタス巻き","",330,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","豆苗しゃぶ串","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"ソフトドリンク","お冷","","",0,1,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","焼き鳥【ぼんじり】","塩","",308,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"串焼き","焼き鳥【軟骨】","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260211194710683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EB2A80C35084127838BAB2F9DD9ED50,"サワー","ブラックレモンサワー","","",700,2,0,0,-,0,"",0,0,0,0
HD0020260211210414950,2026/02/11,21:02:58,2026/02/11,22:08:48,7436,7436,676,0,7436,676,0,7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,01:05:50,"T10",0001,"菊地悠愛","未設定",79C847FCC01A4E4EA12A754DA5562A87,"串焼き","黒チーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"串焼き","えのき肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"ビール","生ビール","生ジョッキ","",660,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"アルコール","かめやハイボール","ジンジャー","",660,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"アルコール","かめやハイボール","コーラ","",660,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"カクテル","オリジナル","","",715,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"ソフトドリンク","ウーロン茶","","",385,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"単品料理","茄子の揚げ浸し","","",638,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"単品料理","鶏唐揚げ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"お通し","お通し","女性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"お通し","お通し","男性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"単品料理","焼きおにぎり","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"串焼き","焼き鳥【皮】","タレ","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"串焼き","焼き鳥【もも】","タレ","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"串焼き","万能ネギのしゃぶ串","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260211210414950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79C847FCC01A4E4EA12A754DA5562A87,"串焼き","焼き鳥【砂肝】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,2026/02/11,21:39:42,2026/02/11,22:18:12,2948,2948,268,0,2948,268,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,9,00:38:30,"T16",0001,"菊地悠愛","未設定",9707D04BB16C4CFDBE9EEE4251BD9C21,"ソフトドリンク","ジャスミン茶","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"お通し","お通し","男性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"単品料理","すまし汁","","",220,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"単品料理","焼きおにぎり","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"串焼き","お好み焼き串","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"串焼き","焼き鳥【砂肝】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"煮込み","煮込み【ホルモン】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"煮込み","煮込み【牛すじ】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211214045899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707D04BB16C4CFDBE9EEE4251BD9C21,"煮込み","煮込み【豚串】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,2026/02/11,19:00:50,2026/02/11,23:54:50,20046,20046,1822,0,20046,1822,0,0,0,20046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,04:54:00,"T7",0001,"近澤幹人","未設定",604BA01E8E9E44ABA9B837D118F84184,"串焼き","つくね","","",308,3,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"焼酎","吉四六（麦）","ストレート","",660,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"サワー","こだわり酒場のレモンサワー","通常","",550,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"アルコール","緑茶ハイ","メガ緑茶ハイ","",800,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"アルコール","ウーロンハイ","ノーマル","",890,4,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"アルコール","ウーロンハイ","ノーマル","",495,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"ソフトドリンク","ウーロン茶","","",385,4,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"ソフトドリンク","オレンジ【100%】","","",440,2,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"ソフトドリンク","ジンジャーエール【瓶】","","",440,2,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","枝豆","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","ニラのおひたし","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","鶏唐揚げ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"お通し","お通し","男性","",330,3,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"串焼き","豚しそ巻き","","",286,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","焼きおにぎり","","",418,3,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"串焼き","紅生姜巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"串焼き","豆苗しゃぶ串","","",308,3,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"サワー","こだわりレモン【メガ】","メガレモンサワー","",880,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"ビール","メガビール","","",1045,1,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"串焼き","万能ネギのしゃぶ串","","",330,3,0,0,-,0,"",0,0,0,0
HD0020260211190144849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604BA01E8E9E44ABA9B837D118F84184,"単品料理","桃色片想いのチキン南蛮","","",858,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,2026/02/12,18:32:46,2026/02/12,20:03:47,10534,10534,957,0,10534,957,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,2,17,01:31:01,"T11",0001,"深沢媛心","未設定",5AD19FD2536C41509415E1ED46891661,"串焼き","アスパラ肉巻き","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"ビール","ミニジョッキビール","","",385,2,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"アルコール","かめやハイボール","メガかめやハイボール","",880,3,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"アルコール","ウーロンハイ","ノーマル","",900,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"アルコール","ウーロンハイ","ノーマル","",890,2,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"単品料理","枝豆","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"単品料理","チーズの西京焼き","","",770,1,0,0,-,0,"",0,0,0,0
HD0020260212183257573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5AD19FD2536C41509415E1ED46891661,"単品料理","よだれ鶏","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,2026/02/12,19:03:32,2026/02/12,20:09:15,12692,12692,1153,0,12692,1153,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,3,21,01:05:43,"T7",0001,"深沢媛心","未設定",6B78E86E5FC24DF280EAD1D48240F9D3,"串焼き","のりチーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"アルコール","角ハイボール","メガ角ハイボール濃いめ","",1000,2,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"アルコール","角ハイボール","角ハイボール","",660,4,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","たこわさ","","",495,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","冷奴","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","鶏唐揚げ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"お通し","お通し","男性","",330,3,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"串焼き","豚しそ巻き","","",286,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","ニラ玉","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","ししゃも","","",550,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"吉野物語【果実酒】1","吉野物語","マンゴー【ロック】","",715,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"吉野物語【果実酒】1","吉野物語","ベリーベリー【ロック】","",715,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"吉野物語【果実酒】1","吉野物語","洋なし【ロック】","",715,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"単品料理","揚げ餃子","","",550,1,0,0,-,0,"",0,0,0,0
HD0020260212190501596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B78E86E5FC24DF280EAD1D48240F9D3,"サワー","こだわりレモン【メガ】","メガレモンサワー","",880,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,2026/02/12,18:23:43,2026/02/12,20:22:58,11121,11121,1011,0,11121,1011,0,11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,01:59:15,"T16",0001,"只野翔慎","未設定",329DA4A220F64101ADB5A923C61A68C8,"串焼き","のりチーズ","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"串焼き","アスパラ肉巻き","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"ビール","生ビール","生ジョッキ","",660,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"アルコール","角ハイボール","角ハイボール","",660,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"アルコール","かめやハイボール","極かめやハイボール","",605,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"アルコール","かめやハイボール","かめやハイボール","",550,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"焼酎","富乃宝山（芋）","ソーダ割り","",660,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"サワー","こだわり酒場のレモンサワー","通常","",550,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"単品料理","鶏唐揚げ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"串焼き","豚しそ巻き","","",286,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"単品料理","ニラ玉","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"串焼き","レタス巻き","レタス巻き","",330,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"串焼き","豆苗しゃぶ串","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260212182509940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329DA4A220F64101ADB5A923C61A68C8,"単品料理","ピリ辛メンマ","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260212180701780,2026/02/12,18:05:01,2026/02/12,20:46:34,13231,13231,1202,0,13231,1202,0,13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,02:41:33,"T6",0001,"菊地悠愛","未設定",7529ECA27D0140DEBBDD6E5386671964,"串焼き","のりチーズ","","",330,1,0,0,-,0,"",0,0,0,0
HD0020260212180701780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7529ECA27D0140DEBBDD6E5386671964,"串焼き","ミニトマト肉巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260212180701780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7529ECA27D0140DEBBDD6E5386671964,"串焼き","うずら肉巻き串","","",275,2,0,0,-,0,"",0,0,0,0
HD0020260212180701780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7529ECA27D0140DEBBDD6E5386671964,"ビール","生ビール","生ジョッキ","",660,2,0,0,-,0,"",0,0,0,0
HD0020260212180701780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7529ECA27D0140DEBBDD6E5386671964,"アルコール","角ハイボール","メガ角ハイボール","",900,1,0,0,-,0,"",0,0,0,0
