"H.集計フラグ","H.店舗","H.伝票番号","H.伝票番号枝番","H.曜日","H.支払ステータス","H.伝票処理日","H.返還元年月(返品)","H.返還元年月日(赤伝)","H.テーブル番号","H.客数（合計）","H.客数（男）","H.客数（女）","H.客数（選択なし）","H.深夜料金","H.テーブルチャージ料金","H.サービス料金","H.小計","H.総商品数","H.伝票金額","H.伝票税額","H.税抜金額10%","H.税額10%","H.税抜金額8%","H.税額8%","H.非課税金額","H.不課税金額","H.お預かり金額","H.おつり","H.免税額（一般品）","H.免税額（消耗品）","H.値引金額","H.支払金額（現金）","H.支払金額（クレジットカード）","H.支払金額（ポイント）","H.支払金額（電子マネー）","H.支払金額（商品券：釣り無）","H.商品券差額","H.支払金額（商品券：釣り有）","H.商品券現金釣銭","H.支払金額（その他）","H.レジ担当者ID","H.スタイリスト（理美容のみ）","H.受付番号","H.テーブル合算後伝票番号","H.税集計区分","H.支払メモ","H.領収書発行回数","H.領収書発行最終日付","H.キッチンプリンタ印字成否","H.キッチンプリンタ印字日付","H.レシートプリンタ印字成否","H.レシートプリンタ印字日付","H.基幹転送成否","H.基幹転送日付","C.お客様","C.お客様代表","C.客層","H.元伝票番号","H.登録番号","H.事業者名","H.集計営業日","H.伝票発行日"
"*","001:麻布しき 旗の台店","No:202500100003492","0","水","10:会計済","2025/09/10 13:44:59","","","000000007:カウンター７","2","2","0","0","0","0","0","11000","2","11000","1000","10000","1000","0","0","0","0","0","0","0","0","0","0","11000","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","1","20250910134503","1:成功"," ","1:成功","2025/09/10 13:45:02","1:成功","2025/09/10 13:45:17","","","","","T7010401147721","株式会社 麻布しき","10","2025/09/10 12:38:19"
"*","001:麻布しき 旗の台店","No:202500100003493","0","水","10:会計済","2025/09/10 13:36:53","","","000000001:カウンター１","1","1","0","0","0","0","0","4200","1","4200","381","3819","381","0","0","0","0","0","0","0","0","0","0","0","0","4200","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/10 13:36:57","1:成功","2025/09/10 13:37:05","","","","","T7010401147721","株式会社 麻布しき","10","2025/09/10 12:59:14"
"*","001:麻布しき 旗の台店","No:202500100003494","0","水","10:会計済","2025/09/10 13:40:56","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","1500","300","0","0","0","1200","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/10 13:41:00","1:成功","2025/09/10 13:41:45","","","","","T7010401147721","株式会社 麻布しき","10","2025/09/10 13:18:04"
"*","001:麻布しき 旗の台店","No:202500100003495","0","水","10:会計済","2025/09/10 21:06:44","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","8800","2","8800","651","0","0","8149","651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8800","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/10 21:06:45","","","","","T7010401147721","株式会社 麻布しき","10","2025/09/10 17:11:42"
"*","001:麻布しき 旗の台店","No:202500100003496","0","水","10:会計済","2025/09/10 21:05:21","","","000000013:テーブル１","3","3","0","0","0","0","0","45460","17","45460","4132","41328","4132","0","0","0","0","0","0","0","0","0","0","45460","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","1","20250910210541","1:成功"," ","1:成功","2025/09/10 21:05:24","1:成功","2025/09/10 21:06:34","","","","","T7010401147721","株式会社 麻布しき","10","2025/09/10 18:52:03"
"*","001:麻布しき 旗の台店","No:202500100003497","0","木","10:会計済","2025/09/11 12:12:13","","","000000003:カウンター３","2","0","2","0","0","0","0","2300","2","2100","190","1910","190","0","0","0","0","1100","0","0","0","200","1100","0","0","1000","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:12:17","1:成功","2025/09/11 12:12:26","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:29:30"
"*","001:麻布しき 旗の台店","No:202500100003498","0","木","10:会計済","2025/09/11 12:13:49","","","000000009:カウンター９","2","0","2","0","0","0","0","3770","3","3770","342","3428","342","0","0","0","0","0","0","0","0","0","0","2570","0","1200","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:13:52","1:成功","2025/09/11 12:13:56","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:30:28"
"*","001:麻布しき 旗の台店","No:202500100003499","0","木","10:会計済","2025/09/11 12:06:12","","","000000001:カウンター１","1","0","1","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:06:15","1:成功","2025/09/11 12:06:20","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:32:08"
"*","001:麻布しき 旗の台店","No:202500100003500","0","木","10:会計済","2025/09/11 11:49:28","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 11:49:32","1:成功","2025/09/11 11:49:40","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:32:37"
"*","001:麻布しき 旗の台店","No:202500100003501","0","木","10:会計済","2025/09/11 12:00:33","","","000000007:カウンター７","1","0","1","0","0","0","0","1800","1","1800","163","1637","163","0","0","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:00:36","1:成功","2025/09/11 12:00:45","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:33:17"
"*","001:麻布しき 旗の台店","No:202500100003502","0","木","10:会計済","2025/09/11 12:02:08","","","000000002:カウンター２","1","1","0","0","0","0","0","1800","1","1800","163","1637","163","0","0","0","0","10000","8200","0","0","0","1800","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:02:11","1:成功","2025/09/11 12:02:30","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:39:54"
"*","001:麻布しき 旗の台店","No:202500100003503","0","木","10:会計済","2025/09/11 12:38:54","","","000000005:カウンター５","2","1","1","0","0","0","0","3400","2","3400","309","3091","309","0","0","0","0","3400","0","0","0","0","3400","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:38:57","1:成功","2025/09/11 12:39:07","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:51:35"
"*","001:麻布しき 旗の台店","No:202500100003504","0","木","10:会計済","2025/09/11 12:23:05","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","11600","2","11600","859","0","0","10741","859","0","0","20000","8400","0","0","0","11600","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:23:08","1:成功","2025/09/11 12:23:35","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 11:53:07"
"*","001:麻布しき 旗の台店","No:202500100003505","0","木","10:会計済","2025/09/11 12:53:14","","","000000013:テーブル１","6","6","0","0","0","0","0","6700","6","6100","554","5546","554","0","0","0","0","5100","0","0","0","600","5100","0","0","1000","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 12:53:18","1:成功","2025/09/11 12:56:33","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:09:51"
"*","001:麻布しき 旗の台店","No:202500100003506","0","木","10:会計済","2025/09/11 12:57:17","","","000000009:カウンター９","2","0","2","0","0","0","0","3100","2","3100","281","2819","281","0","0","0","0","0","0","0","0","0","0","0","0","3100","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/11 12:57:20","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:18:04"
"*","001:麻布しき 旗の台店","No:202500100003507","0","木","10:会計済","2025/09/11 13:06:07","","","000000003:カウンター３","1","1","0","0","0","0","0","4400","1","4400","400","4000","400","0","0","0","0","0","0","0","0","0","0","0","0","4400","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/11 13:06:10","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:24:53"
"*","001:麻布しき 旗の台店","No:202500100003508","0","木","10:会計済","2025/09/11 13:24:30","","","000000001:カウンター１","2","2","0","0","0","0","0","2400","2","2200","200","2000","200","0","0","0","0","0","0","0","0","200","0","0","0","2200","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/11 13:24:32","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:26:56"
"*","001:麻布しき 旗の台店","No:202500100003509","0","木","10:会計済","2025/09/11 13:16:13","","","000000016:テーブル４","2","1","1","0","0","0","0","13200","6","13200","1200","12000","1200","0","0","0","0","0","0","0","0","0","0","13200","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","1","20250911131616","1:成功"," ","1:成功","2025/09/11 13:16:16","1:成功","2025/09/11 13:16:37","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:35:36"
"*","001:麻布しき 旗の台店","No:202500100003510","0","木","10:会計済","2025/09/11 13:23:37","","","000000007:カウンター７","2","2","0","0","0","0","0","2400","2","2200","200","2000","200","0","0","0","0","0","0","0","0","200","0","0","0","2200","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/11 13:23:40","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 12:36:08"
"*","001:麻布しき 旗の台店","No:202500100003511","0","木","10:会計済","2025/09/11 13:28:24","","","000000009:カウンター９","1","0","1","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/11 13:28:27","1:成功","2025/09/11 13:28:29","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 13:01:25"
"*","001:麻布しき 旗の台店","No:202500100003512","0","木","10:会計済","2025/09/11 21:17:26","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","",""," ",""," ","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","11","2025/09/11 21:17:03"
"*","001:麻布しき 旗の台店","No:202500100003513","0","金","10:会計済","2025/09/12 21:52:23","","","000000001:カウンター１","2","1","1","0","0","0","0","9960","10","9960","905","9055","905","0","0","0","0","0","0","0","0","0","0","9960","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","2:失敗"," ","1:成功","2025/09/12 21:52:27","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","12","2025/09/12 11:53:24"
"*","001:麻布しき 旗の台店","No:202500100003514","0","金","10:会計済","2025/09/12 21:56:50","","","99:即会計","1","1","0","0","0","0","0","2000","1","2000","181","1819","181","0","0","0","0","2000","0","0","0","0","2000","0","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/12 21:56:54","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","12","2025/09/12 21:56:37"
"*","001:麻布しき 旗の台店","No:202500100003515","0","土","10:会計済","2025/09/13 10:52:24","","","000000001:カウンター１","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","2:失敗"," ","1:成功","2025/09/13 10:52:26","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 10:51:57"
"*","001:麻布しき 旗の台店","No:202500100003516","0","土","10:会計済","2025/09/13 12:43:52","","","000000013:テーブル１","3","3","0","0","0","0","0","4800","3","4800","436","4364","436","0","0","0","0","0","0","0","0","0","0","0","0","4800","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/13 12:43:55","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 11:47:23"
"*","001:麻布しき 旗の台店","No:202500100003517","0","土","10:会計済","2025/09/13 14:00:03","","","000000016:テーブル４","2","1","1","0","0","0","0","10150","5","10150","922","9228","922","0","0","0","0","11000","850","0","0","0","10150","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","2:失敗"," ","1:成功","2025/09/13 14:00:07","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 12:58:09"
"*","001:麻布しき 旗の台店","No:202500100003518","0","土","10:会計済","2025/09/13 13:34:29","","","000000001:カウンター１","1","1","0","0","0","0","0","1600","1","1600","145","1455","145","0","0","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/13 13:34:33","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 13:13:00"
"*","001:麻布しき 旗の台店","No:202500100003519","0","土","10:会計済","2025/09/13 13:51:04","","","000000013:テーブル１","2","1","1","0","0","0","0","2200","2","2000","181","1819","181","0","0","0","0","2000","0","0","0","200","2000","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/13 13:51:08","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 13:13:25"
"*","001:麻布しき 旗の台店","No:202500100003520","0","土","10:会計済","2025/09/13 19:54:51","","","000000016:テーブル４","4","2","2","0","0","0","0","32250","33","32250","2931","29319","2931","0","0","0","0","0","0","0","0","0","0","32250","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","2","20250913195524","2:失敗"," ","1:成功","2025/09/13 19:54:56","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 17:03:13"
"*","001:麻布しき 旗の台店","No:202500100003521","0","土","10:会計済","2025/09/13 19:12:35","","","000000013:テーブル１","2","1","1","0","0","0","0","13610","10","13510","1228","12282","1228","0","0","0","0","0","0","0","0","100","0","0","0","13510","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","2:失敗"," ","1:成功","2025/09/13 19:12:39","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","13","2025/09/13 17:45:55"
"*","001:麻布しき 旗の台店","No:202500100003522","0","日","10:会計済","2025/09/14 11:55:59","","","000000001:カウンター１","1","1","0","0","0","0","0","1500","1","1500","136","1364","136","0","0","0","0","2000","500","0","0","0","1500","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/14 11:56:02","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","14","2025/09/14 11:30:08"
"*","001:麻布しき 旗の台店","No:202500100003523","0","日","10:会計済","2025/09/14 13:12:28","","","000000013:テーブル１","2","0","2","0","0","0","0","2700","2","2700","245","2455","245","0","0","0","0","0","0","0","0","0","0","0","0","2700","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/14 13:12:31","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","14","2025/09/14 12:16:38"
"*","001:麻布しき 旗の台店","No:202500100003524","0","日","50:支払取消","2025/09/14 13:19:01","","","000000001:カウンター１","2","2","0","0","0","0","0","3000","2","3000","272","2728","272","0","0","0","0","0","0","0","0","0","0","1500","0","1500","0","0","0","0","0","","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/18 21:08:00","","","","","T7010401147721","株式会社 麻布しき","14","2025/09/14 12:35:43"
