取引No,元取引No,取引日,取引時間,来店日,来店時間,店舗番号,店舗名,取引種別,レジ番号,レジ担当者番号,レジ担当者名,商品名,バリエーション種別1,バリエーション種別2,販売単位,商品単価,販売分量,商品数,商品合計金額,割引・割増,個別割引・割増金額,単位,個別割引・割増数,個別割引・割増合計金額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額,小計数,小計,外税額,カスタム割引・割増,端数値引,割引調整,合計,内消費税,合計（10%標準）,内消費税（10%標準）,合計（8%標準）,内消費税（8%標準）,合計（8%軽減）,内消費税（8%軽減）,合計（非課税）,クレジットカード(Airペイ タッチ),クレジットカード(Airペイ),現金,iD(Airペイ),交通系電子マネー(Airペイ),UnionPay 銀聯(Airペイ),ポイント(ホットペッパーグルメ),QUICPay(Airペイ),QR決済(Airペイ QR),スマート支払い(ホットペッパーグルメ),QR決済(Airペイ),クレジットカード(オンライン決済),クレジットカード(モバイルオーダー 店外版),ポイント(Airペイ ポイント),クレジットカード/電子マネー(Square),Pontaポイント/リクルートポイント,Apple Pay(Airペイ),お預り金額,おつり金額
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,豚しそ巻き,,,,220,,1,220,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,椎茸肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,えびしそチーズおろしポン酢,,,,300,,1,300,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お好み焼き串,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,つくね,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お冷,,,,0,,1,0,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,のりチーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,アスパラ肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,レタス巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,焼きおにぎり,,,,380,,2,760,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,すまし汁,,,,200,,2,400,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,枝豆,,,,380,,1,380,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,かめやハイボール,かめやハイボール,,,500,,4,2000,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228180557354,,2025/02/28,22:39:05,2025/02/28,17:50:10,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,こだわり酒場のレモンサワー,通常,,,500,,4,2000,,0,-,0,0,,0,0,0,0,22,8260,826,0,0,0,9086,826,9086,826,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,914
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,6,1800,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,つくね,,,,280,,6,1680,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,3,840,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,3,840,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,5,1400,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,イカの一夜干し,,,,780,,1,780,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,4,2000,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えびしそチーズおろしポン酢,,,,300,,3,900,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,たこわさ,,,,450,,4,1800,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,2,440,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,椎茸肉巻き,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子の揚げ浸し,,,,580,,1,580,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,こだわり酒場のレモンサワー,通常,,,500,,7,3500,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,コーラ,,,600,,4,2400,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,緑茶ハイ,ノーマル,,,450,,4,1800,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ジャスミンハイ,ノーマル,,,500,,2,1000,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ウーロン茶,,,,300,,1,300,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,かめやハイボール,,,500,,3,1500,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,節ポテト,,,,580,,1,580,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鶏唐揚げ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,記憶に残るポテトサラダ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,いぶりがっこ,,,,580,,1,580,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228192317157,,2025/02/28,22:50:32,2025/02/28,19:23:05,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ジンジャーエール【瓶】,,,,400,,1,400,,0,-,0,0,,0,0,0,0,74,29160,2916,0,0,0,32076,2916,32076,2916,0,0,0,0,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,24
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,2,1000,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,鶏唐揚げ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ニラ玉,,,,580,,1,580,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,記憶に残るポテトサラダ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,のりチーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,2,560,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,かめやハイボール,かめやハイボール,,,500,,2,1000,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,知多,ハイボール,,,900,,1,900,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,こだわり酒場のレモンサワー,通常,,,500,,1,500,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228213200738,,2025/02/28,22:56:33,2025/02/28,21:31:54,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,白州,ハイボール,,,1350,,1,1350,,0,-,0,0,,0,0,0,0,20,9410,941,0,0,0,10351,941,10351,941,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,200
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,2,1000,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,金黒（芋）,ソーダ割り,,,500,,10,5000,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,のりチーズ,,,,280,,3,840,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,2,440,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,1,240,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,椎茸肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えびしそチーズおろしポン酢,,,,300,,3,900,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,いぶりがっこ,,,,580,,1,580,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,こだわり酒場のレモンサワー,通常,,,500,,2,1000,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
HD0020250228203305339,,2025/02/28,23:04:33,2025/02/28,20:32:31,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,33,12700,1270,0,0,0,13970,1270,13970,1270,0,0,0,0,0,0,0,0,0,0,0,0,13970,0,0,0,0,0,0,0,0,0,13970,0
