2025/10/19 10:36 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.伝票番号","H.集計対象営業年月日","H.伝票処理日","H.曜日","H.客数（合計）","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品","D.価格","D.数量"
"No:202500100003939","2025/10/05","2025/10/05 11:52:48","日","2","3400","2","ランチ","00000002463:海鮮丼","1600","1"
"No:202500100003940","2025/10/05","2025/10/05 12:00:09","日","2","2700","2","ランチ","00000002463:海鮮丼","1600","1"
"No:202500100003940","2025/10/05","2025/10/05 12:00:09","日","2","2700","2","フード","00000001104:とり天定食","1100","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:32","日","4","17600","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:32","日","4","17600","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:32","日","4","17600","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:32","日","4","17600","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:24:31","日","4","4400","1","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:25:20","日","4","4400","1","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:08","日","4","4400","1","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003941","2025/10/05","2025/10/05 12:26:32","日","4","4400","1","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003942","2025/10/05","2025/10/05 11:51:53","日","1","4400","1","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100003943","2025/10/05","2025/10/05 12:36:14","日","4","14100","4","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100003943","2025/10/05","2025/10/05 12:36:14","日","4","14100","4","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100003943","2025/10/05","2025/10/05 12:36:14","日","4","14100","4","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100003943","2025/10/05","2025/10/05 12:36:14","日","4","14100","4","フード","00000003768:ハラミうな重定食","4200","1"
"No:202500100003944","2025/10/05","2025/10/05 12:43:20","日","2","12430","4","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003944","2025/10/05","2025/10/05 12:43:20","日","2","12430","4","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003944","2025/10/05","2025/10/05 12:43:20","日","2","12430","4","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003944","2025/10/05","2025/10/05 12:43:20","日","2","12430","4","フード","00000002648:うなぷりん","660","1"
"No:202500100003945","2025/10/05","2025/10/05 12:27:17","日","2","2700","2","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003945","2025/10/05","2025/10/05 12:27:17","日","2","2700","2","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ランチ","00000002565:うな重 松 定食","5500","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ドリンク","00000000013:黒ラベル 瓶","900","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ドリンク","00000000014:オールフリー","600","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ドリンク","00000001165:ジンジャーエール","550","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ドリンク","00000001165:ジンジャーエール","550","1"
"No:202500100003946","2025/10/05","2025/10/05 13:03:26","日","6","36150","11","ドリンク","00000000045:ウーロン茶","550","1"
"No:202500100003947","2025/10/05","2025/10/05 12:35:21","日","2","4900","2","ランチ","00000002463:海鮮丼","1600","1"
"No:202500100003947","2025/10/05","2025/10/05 12:35:21","日","2","4900","2","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","フード","00000001068:新秋刀魚刺し","1100","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","フード","00000000899:骨せんべい","440","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003948","2025/10/05","2025/10/05 13:21:32","日","2","7680","7","ランチ","00000002488:ランチ蒲焼ハーフ","2500","1"
"No:202500100003949","2025/10/05","2025/10/05 13:05:40","日","2","8000","2","コース","00000003283:ランチ竹セット","4000","1"
"No:202500100003949","2025/10/05","2025/10/05 13:05:40","日","2","8000","2","コース","00000003283:ランチ竹セット","4000","1"
"No:202500100003950","2025/10/05","2025/10/05 12:54:03","日","2","2400","2","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003950","2025/10/05","2025/10/05 12:54:03","日","2","2400","2","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003950","2025/10/05","2025/10/05 12:54:03","日","2","2400","2","ドリンク","00000001164:ジャスミン茶","0","0"
"No:202500100003951","2025/10/05","2025/10/05 13:06:26","日","3","4400","3","フード","00000001102:お刺身定食","1800","1"
"No:202500100003951","2025/10/05","2025/10/05 13:06:26","日","3","4400","3","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003951","2025/10/05","2025/10/05 13:06:26","日","3","4400","3","フード","00000001104:とり天定食","1100","1"
"No:202500100003952","2025/10/05","2025/10/05 13:04:38","日","2","3000","2","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003952","2025/10/05","2025/10/05 13:04:38","日","2","3000","2","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003953","2025/10/05","2025/10/05 13:18:01","日","2","5240","3","フード","00000003209:フライドポテト","440","1"
"No:202500100003953","2025/10/05","2025/10/05 13:18:01","日","2","5240","3","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003953","2025/10/05","2025/10/05 13:18:01","日","2","5240","3","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100003954","2025/10/05","2025/10/05 13:50:52","日","4","4800","4","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003954","2025/10/05","2025/10/05 13:50:52","日","4","4800","4","ランチ","00000002484:豚しゃぶ定食","1200","1"
"No:202500100003954","2025/10/05","2025/10/05 13:50:52","日","4","4800","4","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003954","2025/10/05","2025/10/05 13:50:52","日","4","4800","4","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003955","2025/10/05","2025/10/05 13:22:19","日","1","1350","2","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003955","2025/10/05","2025/10/05 13:22:19","日","1","1350","2","フード","00000001795:納豆","150","1"
"No:202500100003956","2025/10/05","2025/10/05 13:23:16","日","1","1200","1","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003956","2025/10/05","2025/10/05 13:23:16","日","1","1200","1","フード","00000001101:しょうが焼き定食","0","0"
"No:202500100003957","2025/10/05","2025/10/05 13:34:18","日","2","2400","2","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003957","2025/10/05","2025/10/05 13:34:18","日","2","2400","2","ランチ","00000001786:サバ定食","1200","1"
"No:202500100003958","2025/10/05","2025/10/05 13:29:26","日","2","0","0","フード","00000001101:しょうが焼き定食","0","0"
"No:202500100003958","2025/10/05","2025/10/05 13:29:26","日","2","0","0","フード","00000001104:とり天定食","0","0"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000003484:お通し","660","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000003484:お通し","660","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000003484:お通し","660","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000002553:うな重 松","6900","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000000192:タコの唐揚げ","0","0"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000001077:シーザー風サラダ","1600","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000003105:牡蠣フライ(2個)","1100","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000000085:ガツ刺し","1100","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000002554:うな重 竹","5800","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","フード","00000002645:海鮮パクチー春巻2本","800","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003959","2025/10/05","2025/10/05 20:33:56","日","3","24160","15","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000003767:穴子天丼定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000003767:穴子天丼定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001102:お刺身定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001101:しょうが焼き定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001735:とんかつ定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001735:とんかつ定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001102:お刺身定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","ランチ","00000003135:チキン南蛮定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001101:しょうが焼き定食","0","0"
"No:202500100003960","2025/10/05","2025/10/05 13:29:26","日","10","0","0","フード","00000001104:とり天定食","0","0"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001104:とり天定食","1100","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000003767:穴子天丼定食","1500","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001102:お刺身定食","1800","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001735:とんかつ定食","1800","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001735:とんかつ定食","1800","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001102:お刺身定食","1800","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001101:しょうが焼き定食","0","0"
"No:202500100003961","2025/10/05","2025/10/05 13:48:03","日","10","14900","10","フード","00000001104:とり天定食","0","0"
"No:202500100003962","2025/10/05","2025/10/05 13:55:44","日","1","1200","1","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100003963","2025/10/05","2025/10/05 20:21:53","日","1","0","0","コース","00000003093:ランチ麻布しきコース","0","0"
"No:202500100003964","2025/10/05","2025/10/05 13:53:19","日","0","1200","1","お土産","00000001111:TO)生姜焼き弁当","1200","1"
"No:202500100003965","2025/10/05","2025/10/05 14:55:23","日","0","0","0","","","0","1"
"No:202500100003966","2025/10/05","2025/10/05 18:09:03","日","0","1450","1","フード","00000000082:マグロ山かけ","1450","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","フード","00000003484:お通し","660","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","フード","00000003484:お通し","660","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","フード","00000000135:お新香盛","770","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","フード","00000001072:お刺身盛合せ","0","0"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","フード","00000000192:タコの唐揚げ","1100","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","ドリンク","00000000034:しき焼酎（麦）グラス","660","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","ドリンク","00000000034:しき焼酎（麦）グラス","660","1"
"No:202500100003967","2025/10/05","2025/10/05 21:33:21","日","2","22960","19","ドリンク","00000003756:内臓美人ハイ","770","1"
